elo_h,elo_a,elo_diff,laplace_proba_h,laplace_proba_a,laplace_proba_diff,sum_previous_pm_h,sum_previous_pm_a,sum_previous_pm_diff,streak_h,streak_a,streak_diff,lsr_h,lsr_a,lsr_diff
1790.968351157477,1619.9734523372329,170.9948988202441,0.7647058823529411,0.6363636363636364,0.12834224598930477,26.0,10.0,16.0,5.0,1.0,4.0,30.0,28.0,2.0
1617.250812798877,1351.9748419278474,265.2759708710296,0.6268656716417911,0.35294117647058826,0.2739244951712028,-11.0,-14.0,3.0,-2.0,-2.0,0.0,28.0,14.0,14.0
1307.202204530402,1775.2333664440262,-468.03116191362415,0.2835820895522388,0.7205882352941176,-0.43700614574187885,-13.0,-12.0,-1.0,-4.0,0.0,-4.0,7.0,29.0,-22.0
1509.2098454430254,1700.9102869798703,-191.7004415368449,0.5151515151515151,0.6764705882352942,-0.16131907308377902,24.0,52.0,-28.0,2.0,8.0,-6.0,23.0,25.0,-2.0
1372.2080134147322,1482.044189096259,-109.83617568152681,0.37681159420289856,0.4782608695652174,-0.10144927536231885,-97.0,-43.0,-54.0,-5.0,-4.0,-1.0,2.0,21.0,-19.0
1675.1783499412204,1305.8124193418569,369.36593059936354,0.6323529411764706,0.3333333333333333,0.29901960784313725,41.0,-45.0,86.0,3.0,-8.0,11.0,20.0,3.0,17.0
1204.7706440652348,1621.5492365389978,-416.77859247376296,0.11764705882352941,0.6417910447761194,-0.5241439859525899,-5.0,17.0,-22.0,-2.0,2.0,-4.0,11.0,19.0,-8.0
1342.9822081165994,1779.1685708461857,-436.18636272958634,0.34782608695652173,0.7246376811594203,-0.37681159420289856,8.0,-6.0,14.0,-3.0,3.0,-6.0,1.0,29.0,-28.0
1607.6817788797475,1257.4025318862994,350.27924699344817,0.6086956521739131,0.21739130434782608,0.39130434782608703,34.0,-67.0,101.0,0.0,-9.0,9.0,18.0,6.0,12.0
1689.7157821614633,1304.854561673376,384.86122048808716,0.6666666666666666,0.3283582089552239,0.33830845771144274,42.0,-65.0,107.0,6.0,-8.0,14.0,25.0,3.0,22.0
1516.3683813735986,1489.1732782409654,27.19510313263322,0.5217391304347826,0.47761194029850745,0.04412719013627514,6.0,-81.0,87.0,0.0,-8.0,8.0,5.0,15.0,-10.0
1388.5474494258285,1575.4552421045767,-186.90779267874814,0.3235294117647059,0.5223880597014925,-0.1988586479367866,-28.0,46.0,-74.0,-3.0,7.0,-10.0,13.0,12.0,1.0
1798.1323179876197,1399.6057631878134,398.52655479980626,0.7714285714285715,0.3333333333333333,0.43809523809523815,23.0,-15.0,38.0,5.0,-1.0,6.0,30.0,13.0,17.0
1520.4043502614325,1521.6688631271954,-1.2645128657629812,0.5223880597014925,0.5285714285714286,-0.00618336886993609,29.0,23.0,6.0,5.0,3.0,2.0,23.0,5.0,18.0
1676.1362076097012,1256.339346936754,419.7968606729471,0.6376811594202898,0.21428571428571427,0.4233954451345755,42.0,-91.0,133.0,3.0,-8.0,11.0,20.0,6.0,14.0
1356.3264489113415,1582.3992774153842,-226.07282850404272,0.37142857142857144,0.5522388059701493,-0.18081023454157785,-83.0,49.0,-132.0,-6.0,6.0,-12.0,2.0,10.0,-8.0
1564.3969283425918,1622.5362657012977,-58.139337358705916,0.5147058823529411,0.6268656716417911,-0.11215978928884995,30.0,48.0,-18.0,5.0,7.0,-2.0,12.0,4.0,8.0
1469.4948513513266,1626.5956433007796,-157.10079194945297,0.4925373134328358,0.6470588235294118,-0.154521510096576,-61.0,36.0,-97.0,-6.0,3.0,-9.0,9.0,19.0,-10.0
1676.555256776834,1483.8727964873685,192.68246028946555,0.6666666666666666,0.47058823529411764,0.196078431372549,2.0,-79.0,81.0,4.0,-7.0,11.0,22.0,15.0,7.0
1676.0284065136789,1652.5451252231778,23.483281290501054,0.6857142857142857,0.6119402985074627,0.07377398720682304,64.0,68.0,-4.0,3.0,5.0,-2.0,27.0,26.0,1.0
1690.595495831122,1486.6474039367142,203.94809189440775,0.6714285714285714,0.4788732394366197,0.19255533199195168,40.0,-38.0,78.0,6.0,-3.0,9.0,25.0,21.0,4.0
1530.6561412811209,1681.412544947875,-150.75640366675407,0.5142857142857142,0.6901408450704225,-0.17585513078470827,20.0,88.0,-68.0,0.0,3.0,-3.0,17.0,27.0,-10.0
1398.78988461476,1345.8555465091367,52.93433810562328,0.32857142857142857,0.34285714285714286,-0.01428571428571429,-12.0,-48.0,36.0,-1.0,-5.0,4.0,13.0,14.0,-1.0
1479.6992001210663,1615.1202943681403,-135.42109424707405,0.5,0.6176470588235294,-0.11764705882352944,-47.0,23.0,-70.0,-3.0,4.0,-7.0,9.0,4.0,5.0
1647.1609867889817,1314.545349791178,332.6156369978037,0.6029411764705882,0.2898550724637681,0.3130861040068201,44.0,10.0,34.0,5.0,-3.0,8.0,26.0,7.0,19.0
1526.3670686131245,1620.7155534171677,-94.34848480404321,0.5294117647058824,0.6376811594202898,-0.10826939471440744,28.0,26.0,2.0,4.0,0.0,4.0,23.0,28.0,-5.0
1338.3831072697067,1570.2440572364098,-231.86094996670317,0.34285714285714286,0.5441176470588235,-0.20126050420168062,7.0,13.0,-6.0,-3.0,3.0,-6.0,1.0,10.0,-9.0
1783.7676716930785,1255.6140826699,528.1535890231785,0.7285714285714285,0.2112676056338028,0.5173038229376257,16.0,-100.0,116.0,6.0,-7.0,13.0,29.0,6.0,23.0
1617.776417847133,1303.9748480037174,313.80156984341556,0.5915492957746479,0.3235294117647059,0.268019884009942,27.0,-67.0,94.0,5.0,-7.0,12.0,24.0,3.0,21.0
1400.2386807641108,1473.5683957463098,-73.329714982199,0.352112676056338,0.45714285714285713,-0.10503018108651913,-21.0,-63.0,42.0,-5.0,-6.0,1.0,16.0,15.0,1.0
1197.4330217484185,1464.859493425793,-267.4264716773746,0.11428571428571428,0.4927536231884058,-0.37846790890269155,-54.0,-71.0,17.0,-6.0,-4.0,-2.0,11.0,9.0,2.0
1669.1755804131808,1484.3409506306505,184.83462978253033,0.6338028169014085,0.4722222222222222,0.16158059467918628,19.0,-36.0,55.0,-1.0,-3.0,2.0,20.0,21.0,-1.0
1515.7061447755034,1313.3750317698714,202.331113005632,0.5211267605633803,0.2857142857142857,0.23541247484909456,4.0,-17.0,21.0,1.0,-3.0,4.0,5.0,7.0,-2.0
1692.9019491371857,1581.1915045187511,111.71044461843462,0.676056338028169,0.5507246376811594,0.12533170034700958,45.0,12.0,33.0,5.0,4.0,1.0,25.0,10.0,15.0
1516.444724239308,1566.892982944442,-50.448258705134094,0.5070422535211268,0.5142857142857142,-0.007243460764587484,19.0,17.0,2.0,-1.0,2.0,-3.0,17.0,12.0,5.0
1806.810482606378,1341.1118785111826,465.6986040951954,0.7777777777777778,0.3380281690140845,0.4397496087636933,40.0,-41.0,81.0,8.0,-4.0,12.0,30.0,14.0,16.0
1403.5335526127142,1629.9600010634135,-226.42644845069935,0.3380281690140845,0.6231884057971014,-0.28516023678301694,-19.0,43.0,-62.0,-1.0,4.0,-5.0,13.0,4.0,9.0
1368.4816690903158,1327.4356599873654,41.04600910295039,0.38028169014084506,0.3380281690140845,0.04225352112676056,-49.0,8.0,-57.0,-4.0,-4.0,0.0,2.0,1.0,1.0
1481.8003177082999,1657.605215054807,-175.80489734650723,0.4657534246575342,0.6619718309859155,-0.19621840632838128,-49.0,-14.0,-35.0,-2.0,0.0,-2.0,21.0,22.0,-1.0
1617.7950777814901,1641.7301735710985,-23.93509578960834,0.6142857142857143,0.6,0.014285714285714346,8.0,42.0,-34.0,2.0,2.0,0.0,4.0,26.0,-22.0
1348.8053669336648,1518.031659020783,-169.22629208711828,0.3472222222222222,0.5277777777777778,-0.18055555555555558,-2.0,0.0,-2.0,-3.0,0.0,-3.0,1.0,5.0,-4.0
1671.7162133355314,1658.6121437742233,13.104069561308052,0.6388888888888888,0.647887323943662,-0.008998435054773157,47.0,43.0,4.0,1.0,5.0,-4.0,20.0,28.0,-8.0
1490.903721231081,1524.5549386700736,-33.65121743899272,0.4647887323943662,0.5285714285714286,-0.06378269617706239,-20.0,20.0,-40.0,-3.0,3.0,-6.0,15.0,23.0,-8.0
1604.507659091075,1627.9123425015368,-23.404683410461757,0.5571428571428572,0.647887323943662,-0.09074446680080483,15.0,42.0,-27.0,5.0,4.0,1.0,10.0,19.0,-9.0
1255.2187385792415,1474.4635399877227,-219.24480140848118,0.20833333333333334,0.5,-0.29166666666666663,-100.0,-38.0,-62.0,-6.0,-1.0,-5.0,6.0,9.0,-3.0
1646.8638531203703,1347.1119621440164,299.75189097635393,0.6527777777777778,0.375,0.2777777777777778,-43.0,-51.0,8.0,-3.0,-5.0,2.0,22.0,2.0,20.0
1340.5502949685651,1415.6984758946376,-75.14818092607243,0.3333333333333333,0.3472222222222222,-0.013888888888888895,-80.0,20.0,-100.0,-6.0,1.0,-7.0,14.0,13.0,1.0
1302.1652766274015,1559.6823891759943,-257.5171125485929,0.3142857142857143,0.5070422535211268,-0.19275653923541247,-56.0,3.0,-59.0,-6.0,0.0,-6.0,3.0,12.0,-9.0
1485.904408773092,1677.3386550591904,-191.4342462860984,0.5070422535211268,0.6438356164383562,-0.13679336291722943,-20.0,68.0,-88.0,2.0,3.0,-1.0,9.0,20.0,-11.0
1569.6528699973805,1243.7778697938722,325.8750002035083,0.5138888888888888,0.2054794520547945,0.30840943683409433,5.0,-88.0,93.0,0.0,-6.0,6.0,12.0,6.0,6.0
1660.9249252786071,1784.6770738767516,-123.75214859814446,0.6056338028169014,0.7361111111111112,-0.13047730829420978,15.0,31.0,-16.0,3.0,8.0,-5.0,26.0,29.0,-3.0
1611.0170794577157,1374.8829221119097,236.134157345806,0.5633802816901409,0.3424657534246575,0.22091452826548336,10.0,-33.0,43.0,5.0,-6.0,11.0,10.0,16.0,-6.0
1180.5522448986321,1335.3502824161415,-154.79803751750933,0.1111111111111111,0.3424657534246575,-0.2313546423135464,-63.0,-3.0,-60.0,-8.0,-3.0,-5.0,11.0,1.0,10.0
1492.5416796427367,1807.3720661489954,-314.8303865062587,0.47297297297297297,0.7808219178082192,-0.3078489448352462,-19.0,60.0,-79.0,0.0,7.0,-7.0,21.0,30.0,-9.0
1432.9626922798252,1292.1947958060152,140.76789647380997,0.3561643835616438,0.30985915492957744,0.046305228632066375,39.0,-51.0,90.0,4.0,-6.0,10.0,13.0,3.0,10.0
1652.9897020505643,1655.2004873073793,-2.2107852568149156,0.6388888888888888,0.6575342465753424,-0.01864535768645359,41.0,11.0,30.0,5.0,-2.0,7.0,28.0,25.0,3.0
1621.4029221348962,1703.6443951571177,-82.2414730222215,0.6388888888888888,0.6986301369863014,-0.05974124809741255,26.0,55.0,-29.0,2.0,5.0,-3.0,19.0,27.0,-8.0
1598.6003260739815,1517.783915505462,80.81641056851959,0.6056338028169014,0.5211267605633803,0.08450704225352113,3.0,2.0,1.0,-1.0,1.0,-2.0,4.0,23.0,-19.0
1513.596379736578,1345.7149416409977,167.88143809558028,0.5138888888888888,0.3698630136986301,0.14402587519025872,-18.0,-53.0,35.0,-1.0,-5.0,4.0,23.0,2.0,21.0
1645.6085654213732,1815.322704981514,-169.7141395601409,0.5972222222222222,0.7837837837837838,-0.18656156156156156,-6.0,62.0,-68.0,-1.0,8.0,-9.0,26.0,30.0,-4.0
1436.1210706998588,1689.8905722865525,-253.76950158669365,0.36486486486486486,0.6486486486486487,-0.2837837837837838,51.0,71.0,-20.0,4.0,4.0,0.0,13.0,20.0,-7.0
1602.7878618428654,1799.9934337339855,-197.20557189112014,0.6111111111111112,0.7397260273972602,-0.12861491628614907,13.0,34.0,-21.0,-1.0,8.0,-9.0,4.0,29.0,-25.0
1570.866681306799,1289.0364173859816,281.8302639208173,0.5205479452054794,0.3055555555555556,0.21499238964992384,23.0,-45.0,68.0,2.0,-6.0,8.0,12.0,3.0,9.0
1473.35249154573,1649.2149473648733,-175.8624558191434,0.5,0.6486486486486487,-0.14864864864864868,-35.0,-1.0,-34.0,1.0,-2.0,3.0,9.0,25.0,-16.0
1190.69033474106,1323.2860785833775,-132.59574384231746,0.1232876712328767,0.3287671232876712,-0.2054794520547945,-41.0,-82.0,41.0,-6.0,-7.0,1.0,11.0,14.0,-3.0
1400.5841012024969,1629.4770301389842,-228.89292893648735,0.35135135135135137,0.6438356164383562,-0.2924842650870048,-8.0,4.0,-12.0,-2.0,1.0,-3.0,16.0,19.0,-3.0
1658.9752419930703,1325.2121925737135,333.7630494193568,0.6438356164383562,0.33783783783783783,0.30599777860051836,29.0,-31.0,60.0,5.0,-5.0,10.0,28.0,1.0,27.0
1478.8190155679388,1200.1898185690568,278.629196998882,0.4657534246575342,0.13513513513513514,0.3306182895223991,-19.0,-9.0,-10.0,-2.0,-3.0,1.0,15.0,11.0,4.0
1315.206247755956,1641.4502544236195,-326.2440066676636,0.2876712328767123,0.6486486486486487,-0.36097741577193637,-21.0,-20.0,-1.0,-2.0,-2.0,0.0,7.0,22.0,-15.0
1489.0496596757173,1788.6430474450137,-299.59338776929644,0.5068493150684932,0.7297297297297297,-0.22288041466123654,-37.0,15.0,-52.0,-4.0,5.0,-9.0,23.0,29.0,-6.0
1287.4992450627055,1676.9895980676786,-389.49035300497303,0.3013698630136986,0.64,-0.3386301369863014,-46.0,33.0,-79.0,-6.0,2.0,-8.0,3.0,20.0,-17.0
1370.2616617018584,1307.626660176951,62.635001524907466,0.3783783783783784,0.28378378378378377,0.09459459459459463,-17.0,-52.0,35.0,-2.0,-5.0,3.0,2.0,7.0,-5.0
1696.173154772389,1662.3991459915685,33.774008780820395,0.6933333333333334,0.6533333333333333,0.040000000000000036,55.0,-10.0,65.0,5.0,-1.0,6.0,27.0,25.0,2.0
1241.9611908650947,1632.2174842406027,-390.256293375508,0.2,0.6351351351351351,-0.4351351351351351,-58.0,92.0,-150.0,-6.0,6.0,-12.0,6.0,18.0,-12.0
1570.9865907013318,1460.1682929190347,110.81829778229712,0.5333333333333333,0.4931506849315068,0.040182648401826504,52.0,-37.0,89.0,5.0,-2.0,7.0,17.0,9.0,8.0
1660.1383035346832,1656.1753757922202,3.96292774246308,0.6486486486486487,0.6027397260273972,0.04590892262125146,25.0,25.0,0.0,5.0,1.0,4.0,28.0,26.0,2.0
1313.7865947553807,1480.3825407887462,-166.5959460333654,0.32432432432432434,0.47297297297297297,-0.14864864864864863,-64.0,11.0,-75.0,-7.0,0.0,-7.0,14.0,15.0,-1.0
1614.1382481318371,1634.7314593350031,-20.593211203165993,0.6164383561643836,0.6,0.016438356164383605,37.0,30.0,7.0,1.0,4.0,-3.0,4.0,24.0,-20.0
1572.403853630075,1456.523929301552,115.87992432852297,0.527027027027027,0.4864864864864865,0.04054054054054046,26.0,-14.0,40.0,2.0,-1.0,3.0,12.0,9.0,3.0
1649.0298420026245,1657.2448815326336,-8.215039530009108,0.6533333333333333,0.6447368421052632,0.008596491228070158,-6.0,-29.0,23.0,-1.0,-3.0,2.0,22.0,25.0,-3.0
1198.6262933482494,1676.3461317205122,-477.71983837226276,0.13333333333333333,0.6081081081081081,-0.4747747747747748,-21.0,15.0,-36.0,-3.0,2.0,-5.0,11.0,26.0,-15.0
1682.7216371862555,1368.808213918118,313.9134232681374,0.6447368421052632,0.36486486486486486,0.2798719772403983,59.0,-43.0,102.0,5.0,-2.0,7.0,20.0,8.0,12.0
1446.2616508999572,1323.5328282526682,122.72882264728901,0.3684210526315789,0.32894736842105265,0.03947368421052627,58.0,-33.0,91.0,4.0,-3.0,7.0,13.0,1.0,12.0
1569.0311602088223,1348.249391725842,220.78176848298017,0.5540540540540541,0.37333333333333335,0.1807207207207207,-15.0,-27.0,12.0,0.0,-2.0,2.0,10.0,2.0,8.0
1412.8165832605498,1594.8234712054,-182.00688794485018,0.36,0.6081081081081081,-0.24810810810810813,-12.0,6.0,-18.0,-2.0,-3.0,1.0,16.0,4.0,12.0
1480.5867095300734,1281.7672059441286,198.81950358594486,0.5,0.2972972972972973,0.2027027027027027,-38.0,-60.0,22.0,-4.0,-7.0,3.0,23.0,3.0,20.0
1493.9451644964008,1637.9293625251696,-143.9841980287688,0.48,0.64,-0.16000000000000003,25.0,60.0,-35.0,4.0,7.0,-3.0,15.0,18.0,-3.0
1484.4494087003256,1279.3998253920347,205.04958330829095,0.4675324675324675,0.29333333333333333,0.1741991341991342,-20.0,-57.0,37.0,-3.0,-7.0,4.0,21.0,3.0,18.0
1215.9934283850005,1652.4183678492275,-436.424939464227,0.14473684210526316,0.6447368421052632,-0.5,-5.0,56.0,-61.0,0.0,8.0,-8.0,11.0,18.0,-7.0
1514.3508738002631,1655.1613454984276,-140.81047169816452,0.52,0.6578947368421053,-0.1378947368421053,-3.0,19.0,-22.0,0.0,2.0,-2.0,5.0,22.0,-17.0
1548.9869286765575,1399.8825180058525,149.10441067070497,0.52,0.35526315789473684,0.16473684210526318,25.0,-26.0,51.0,1.0,-3.0,4.0,12.0,16.0,-4.0
1620.0049420997068,1782.402786746383,-162.39784464667628,0.64,0.7236842105263158,-0.0836842105263158,7.0,0.0,7.0,1.0,3.0,-2.0,19.0,29.0,-10.0
1300.223971047726,1574.6309543188145,-274.4069832710884,0.32,0.5394736842105263,-0.21947368421052632,-59.0,61.0,-120.0,-7.0,8.0,-15.0,14.0,17.0,-3.0
1805.2721973900996,1571.1471365804675,234.12506080963203,0.7763157894736842,0.56,0.21631578947368413,47.0,-2.0,49.0,5.0,-1.0,6.0,30.0,10.0,20.0
1669.7803881818145,1701.3274192313238,-31.547031049509314,0.6623376623376623,0.6973684210526315,-0.03503075871496919,39.0,35.0,4.0,5.0,5.0,0.0,22.0,27.0,-5.0
1651.1133780368305,1655.545433213299,-4.432055176468566,0.6363636363636364,0.6103896103896104,0.025974025974025983,-40.0,50.0,-90.0,-2.0,5.0,-7.0,25.0,24.0,1.0
1449.7061118753684,1583.9808958716542,-134.2747839962858,0.37662337662337664,0.5454545454545454,-0.16883116883116878,45.0,72.0,-27.0,4.0,9.0,-5.0,13.0,17.0,-4.0
1304.6181071475362,1479.456159172343,-174.83805202480676,0.3026315789473684,0.47368421052631576,-0.17105263157894735,-43.0,5.0,-48.0,-3.0,0.0,-3.0,3.0,15.0,-12.0
1772.046099474689,1685.0560559494313,86.99004352525776,0.7142857142857143,0.6538461538461539,0.06043956043956045,-24.0,55.0,-79.0,1.0,5.0,-4.0,29.0,20.0,9.0
1618.8727866282784,1480.2988381708788,138.57394845739964,0.631578947368421,0.5,0.13157894736842102,-17.0,-45.0,28.0,-3.0,-5.0,2.0,28.0,23.0,5.0
1290.8740294948864,1657.0121747477197,-366.1381452528333,0.3157894736842105,0.6493506493506493,-0.33356117566643884,-72.0,61.0,-133.0,-8.0,9.0,-17.0,14.0,18.0,-4.0
1328.5992447694452,1366.0142835866056,-37.415038817160394,0.2894736842105263,0.35526315789473684,-0.06578947368421051,-11.0,-68.0,57.0,-2.0,-4.0,2.0,7.0,8.0,-1.0
1657.152685113766,1342.8670064232415,314.2856786905245,0.6410256410256411,0.36363636363636365,0.27738927738927743,-18.0,-62.0,44.0,0.0,-3.0,3.0,25.0,2.0,23.0
1650.862006383421,1628.8522974382101,22.009708945210832,0.6538461538461539,0.618421052631579,0.03542510121457487,14.0,52.0,-38.0,2.0,4.0,-2.0,22.0,4.0,18.0
1311.9699437478916,1649.5061261363635,-337.53618238847184,0.32051282051282054,0.6025641025641025,-0.282051282051282,-45.0,39.0,-84.0,-5.0,5.0,-10.0,1.0,24.0,-23.0
1211.3996214865083,1454.2236153704207,-242.8239938839124,0.14285714285714285,0.45569620253164556,-0.3128390596745027,-6.0,-32.0,26.0,0.0,-6.0,6.0,11.0,21.0,-10.0
1627.7177650595086,1284.501761144256,343.2160039152525,0.6363636363636364,0.3116883116883117,0.3246753246753247,17.0,-62.0,79.0,1.0,-9.0,10.0,19.0,14.0,5.0
1492.6821283756574,1558.3721549069053,-65.6900265312479,0.4805194805194805,0.5324675324675324,-0.05194805194805191,3.0,42.0,-39.0,1.0,2.0,-1.0,15.0,12.0,3.0
1562.8197605846867,1663.38444309835,-100.56468251366323,0.5454545454545454,0.6538461538461539,-0.10839160839160844,6.0,74.0,-68.0,-2.0,9.0,-11.0,10.0,18.0,-8.0
1396.8496861268636,1483.2072631860249,-86.35757705916126,0.35064935064935066,0.5,-0.14935064935064934,-31.0,-6.0,-25.0,-2.0,-2.0,0.0,16.0,9.0,7.0
1594.9342808272904,1809.8910433464137,-214.95676251912323,0.6233766233766234,0.782051282051282,-0.1586746586746587,-9.0,23.0,-32.0,-4.0,4.0,-8.0,28.0,30.0,-2.0
1434.8195037951036,1504.2373439718667,-69.4178401767631,0.3717948717948718,0.5064935064935064,-0.13469863469863463,21.0,-22.0,43.0,0.0,-2.0,2.0,13.0,23.0,-10.0
1649.6211986888356,1237.65793450597,411.9632641828657,0.6233766233766234,0.20512820512820512,0.41824841824841824,39.0,-32.0,71.0,5.0,-5.0,10.0,4.0,6.0,-2.0
1712.81714133406,1504.7393426912797,208.07779864278018,0.6923076923076923,0.5194805194805194,0.17282717282717286,16.0,1.0,15.0,2.0,-1.0,3.0,27.0,5.0,22.0
1500.029787528014,1335.4676412676338,164.56214626038013,0.5064935064935064,0.2987012987012987,0.20779220779220775,25.0,2.0,23.0,2.0,1.0,1.0,9.0,7.0,2.0
1380.0271617848746,1283.3968942858644,96.63026749901019,0.34615384615384615,0.3076923076923077,0.038461538461538436,-20.0,-53.0,33.0,-2.0,-8.0,6.0,16.0,14.0,2.0
1295.841451297869,1359.949067890114,-64.107616592245,0.3076923076923077,0.3076923076923077,0.0,-13.0,-15.0,2.0,-2.0,2.0,-4.0,3.0,7.0,-4.0
1502.4809545847331,1496.5159723429751,5.96498224175798,0.5128205128205128,0.5,0.012820512820512775,-31.0,-47.0,16.0,-4.0,-1.0,-3.0,5.0,23.0,-18.0
1500.3020278014665,1571.4064227788078,-71.10439497734137,0.48717948717948717,0.5512820512820513,-0.06410256410256415,40.0,28.0,12.0,4.0,1.0,3.0,15.0,10.0,5.0
1588.8285469128107,1219.5601937278363,369.26835318497433,0.5569620253164557,0.1518987341772152,0.40506329113924044,28.0,-10.0,38.0,2.0,-2.0,4.0,10.0,11.0,-1.0
1645.1543124536745,1658.4448260700262,-13.290513616351745,0.620253164556962,0.6455696202531646,-0.025316455696202556,35.0,4.0,31.0,6.0,2.0,4.0,4.0,25.0,-21.0
1654.7977809042288,1698.048886732575,-43.251105828346226,0.6455696202531646,0.620253164556962,0.025316455696202556,29.0,51.0,-22.0,7.0,5.0,2.0,18.0,26.0,-8.0
1322.152250583617,1656.7296593182775,-334.5774087346606,0.35443037974683544,0.6075949367088608,-0.25316455696202533,-72.0,38.0,-110.0,-7.0,6.0,-13.0,2.0,24.0,-22.0
1442.5408754239952,1390.7824060349926,51.758469389002585,0.379746835443038,0.3670886075949367,0.012658227848101278,35.0,-35.0,70.0,0.0,0.0,0.0,13.0,8.0,5.0
1630.0931051327955,1482.2425109996436,147.85059413315184,0.6455696202531646,0.5063291139240507,0.1392405063291139,21.0,-23.0,44.0,1.0,-5.0,6.0,22.0,5.0,17.0
1678.019012056928,1752.9154049355593,-74.89639287863133,0.65,0.7088607594936709,-0.05886075949367087,7.0,-22.0,29.0,2.0,-1.0,3.0,25.0,29.0,-4.0
1298.9622185011444,1314.8365007642656,-15.874282263121131,0.3125,0.35,-0.03749999999999998,-43.0,-62.0,19.0,-7.0,-7.0,0.0,1.0,2.0,-1.0
1715.8342657173541,1386.0142010871261,329.820064630228,0.7,0.3625,0.33749999999999997,51.0,-38.0,89.0,4.0,0.0,4.0,27.0,8.0,19.0
1606.4532172836239,1458.853436076229,147.59978120739493,0.625,0.4875,0.1375,7.0,3.0,4.0,-1.0,-2.0,1.0,19.0,9.0,10.0
1426.026543326853,1675.6499290825866,-249.62338575573358,0.4444444444444444,0.6419753086419753,-0.19753086419753085,-37.0,-1.0,-36.0,-5.0,1.0,-6.0,21.0,20.0,1.0
1527.313788019984,1574.2982211844378,-46.984433164453776,0.5125,0.5375,-0.025000000000000022,-16.0,22.0,-38.0,3.0,4.0,-1.0,23.0,12.0,11.0
1691.0282012144105,1479.191062158159,211.83713905625154,0.6125,0.5,0.11250000000000004,46.0,-44.0,90.0,5.0,-5.0,10.0,26.0,5.0,21.0
1784.8252029509772,1447.3090803718617,337.5161225791155,0.7654320987654321,0.3875,0.37793209876543205,15.0,27.0,-12.0,1.0,0.0,1.0,30.0,13.0,17.0
1664.045409137629,1633.1445539742801,30.90085516334875,0.6125,0.65,-0.03749999999999998,35.0,26.0,9.0,6.0,0.0,6.0,24.0,22.0,2.0
1610.0272358629359,1302.659695942068,307.3675399208678,0.625,0.3125,0.3125,2.0,-2.0,4.0,-2.0,1.0,-3.0,28.0,3.0,25.0
1607.4099171657335,1320.7462127970923,286.6637043686412,0.5625,0.325,0.2375,46.0,-15.0,61.0,8.0,-2.0,10.0,17.0,14.0,3.0
1625.5801264667728,1661.8184664223934,-36.23833995562063,0.6125,0.65,-0.03749999999999998,13.0,34.0,-21.0,2.0,6.0,-4.0,4.0,18.0,-14.0
1600.630953098257,1583.4524636141985,17.178489484058446,0.5679012345679012,0.6172839506172839,-0.04938271604938271,37.0,-3.0,40.0,5.0,-2.0,7.0,10.0,28.0,-18.0
1504.520649773095,1344.4118309180171,160.10881885507797,0.5061728395061729,0.3333333333333333,0.17283950617283955,-32.0,-54.0,22.0,-1.0,-8.0,7.0,5.0,16.0,-11.0
1329.2344681908055,1609.5084014821114,-280.27393329130587,0.32098765432098764,0.6296296296296297,-0.308641975308642,3.0,-4.0,7.0,1.0,-1.0,2.0,3.0,19.0,-16.0
1305.2827632330327,1654.1979965660134,-348.91523333298073,0.32098765432098764,0.654320987654321,-0.33333333333333337,-14.0,16.0,-30.0,-5.0,1.0,-6.0,1.0,22.0,-21.0
1567.1793091246268,1347.0973297845633,220.08197934006353,0.5308641975308642,0.3333333333333333,0.1975308641975309,-4.0,9.0,-13.0,2.0,2.0,0.0,12.0,14.0,-2.0
1474.1708334590007,1232.1462921921236,242.02454126687712,0.3950617283950617,0.16049382716049382,0.2345679012345679,40.0,-1.0,41.0,3.0,-2.0,5.0,13.0,11.0,2.0
1654.9805841334676,1534.432700079795,120.54788405367253,0.6419753086419753,0.5185185185185185,0.12345679012345678,23.0,8.0,15.0,3.0,5.0,-2.0,18.0,23.0,-5.0
1748.0112208037976,1642.9919665458956,105.01925425790205,0.7037037037037037,0.6049382716049383,0.09876543209876543,-15.0,24.0,-39.0,-1.0,2.0,-3.0,29.0,24.0,5.0
1360.572484556492,1632.4180087556986,-271.84552419920647,0.30864197530864196,0.6172839506172839,-0.30864197530864196,0.0,13.0,-13.0,3.0,1.0,2.0,7.0,4.0,3.0
1757.9634498638382,1717.0224416389558,40.94100822488235,0.7560975609756098,0.7037037037037037,0.05239385727190604,9.0,60.0,-51.0,-2.0,4.0,-6.0,30.0,27.0,3.0
1415.7596180273015,1218.2800663473383,197.47955167996315,0.43902439024390244,0.19753086419753085,0.2414935260463716,-56.0,-30.0,-26.0,-8.0,-6.0,-2.0,21.0,6.0,15.0
1344.9737193004314,1436.7502536747106,-91.77653437427921,0.32926829268292684,0.47560975609756095,-0.1463414634146341,20.0,-46.0,66.0,3.0,-8.0,11.0,14.0,9.0,5.0
1368.804236850646,1593.4171123498227,-224.61287549917665,0.34146341463414637,0.5609756097560976,-0.21951219512195125,-16.0,32.0,-48.0,-5.0,5.0,-10.0,16.0,17.0,-1.0
1372.4677129939644,1320.0954071425797,52.37230585138468,0.35365853658536583,0.3170731707317073,0.036585365853658514,-27.0,1.0,-28.0,-1.0,1.0,-2.0,8.0,3.0,5.0
